Date,Вирус клещевого энцефалита(кач) РНК,Вирус клещевого энцефалита(кач) РНКprob,Borrelia miyamotoi (кач) ДНК,Borrelia miyamotoi (кач) ДНКprob,Ehrlichia muris/chaffeеnsis(кач) ДНК,Ehrlichia muris/chaffeеnsis(кач) ДНКprob,Anaplasma Phagocytophillum(кач) ДНК,Anaplasma Phagocytophillum(кач) ДНКprob,Borrelia burgdorferi s.l (кач) ДНК,Borrelia burgdorferi s.l (кач) ДНКprob,region,Borrelia miyamotoi (кач) ДНКprob_1,Anaplasma Phagocytophillum(кач) ДНКprob_1,Ehrlichia muris/chaffeеnsis(кач) ДНКprob_1,Borrelia burgdorferi s.l (кач) ДНКprob_1,Вирус клещевого энцефалита(кач) РНКprob_1
2021-03-22,0,0,0,0,0,0,0,0,0,0,Челябинская обл ,,,,,
2021-03-23,0,0,0,0,0,0,0,0,0,0,Челябинская обл ,,,,,
2021-03-24,0,0,0,0,0,0,0,0,0,0,Челябинская обл ,,,,,
2021-03-25,0,0,0,0,0,0,0,0,0,0,Челябинская обл ,,,,,
2021-03-26,0,0,0,0,0,0,0,0,0,0,Челябинская обл ,,,,,
2021-03-27,0,0,0,0,0,0,0,0,0,0,Челябинская обл ,,,,,
2021-03-28,0,0,0,0,0,0,0,0,0,0,Челябинская обл ,,,,,
2021-03-29,0,0,0,0,0,0,0,0,0,0,Челябинская обл ,,,,,
2021-03-30,0,0,0,0,0,0,0,0,0,0,Челябинская обл ,,,,,
2021-03-31,0,0,0,0,0,0,0,0,0,0,Челябинская обл ,,,,,
2021-04-01,0,0,0,0,0,0,0,0,0,0,Челябинская обл ,,,,,
2021-04-02,0,0,0,0,0,0,0,0,0,0,Челябинская обл ,,,,,
2021-04-03,0,0,0,0,0,0,0,0,0,0,Челябинская обл ,,,,,
2021-04-04,0,0,0,0,0,0,0,0,0,0,Челябинская обл ,,,,,
2021-04-05,4,1,1,0,2,0,2,1,4,0,Челябинская обл ,0.0,0.5,0.0,0.0,0.25
2021-04-06,0,0,0,0,0,0,0,0,0,0,Челябинская обл ,,,,,
2021-04-07,0,0,0,0,0,0,0,0,0,0,Челябинская обл ,,,,,
2021-04-08,4,0,1,0,2,0,2,0,3,0,Челябинская обл ,0.0,0.0,0.0,0.0,0.0
2021-04-09,3,0,0,0,1,0,1,1,3,1,Челябинская обл ,,1.0,0.0,0.3333333333333333,0.0
2021-04-10,9,0,5,0,5,0,5,0,9,0,Челябинская обл ,0.0,0.0,0.0,0.0,0.0
2021-04-11,19,0,8,0,15,0,15,0,19,1,Челябинская обл ,0.0,0.0,0.0,0.05263157894736842,0.0
2021-04-12,56,0,25,1,35,1,35,0,57,13,Челябинская обл ,0.04,0.0,0.02857142857142857,0.22807017543859648,0.0
2021-04-13,42,0,15,0,26,0,26,0,42,5,Челябинская обл ,0.0,0.0,0.0,0.11904761904761904,0.0
2021-04-14,51,0,22,0,34,0,34,0,51,9,Челябинская обл ,0.0,0.0,0.0,0.17647058823529413,0.0
2021-04-15,63,0,25,0,43,0,43,0,62,7,Челябинская обл ,0.0,0.0,0.0,0.11290322580645161,0.0
2021-04-16,64,0,22,2,38,0,38,0,64,14,Челябинская обл ,0.09090909090909091,0.0,0.0,0.21875,0.0
2021-04-17,69,2,24,0,37,1,37,0,69,18,Челябинская обл ,0.0,0.0,0.02702702702702703,0.2608695652173913,0.028985507246376812
2021-04-18,93,0,33,1,59,1,59,0,91,19,Челябинская обл ,0.030303030303030304,0.0,0.01694915254237288,0.2087912087912088,0.0
2021-04-19,141,0,53,2,92,3,93,0,140,28,Челябинская обл ,0.03773584905660377,0.0,0.03260869565217391,0.2,0.0
2021-04-20,78,1,25,0,46,0,46,1,78,18,Челябинская обл ,0.0,0.021739130434782608,0.0,0.23076923076923078,0.01282051282051282
2021-04-21,41,1,14,0,24,1,24,0,41,6,Челябинская обл ,0.0,0.0,0.041666666666666664,0.14634146341463414,0.024390243902439025
2021-04-22,59,2,24,2,38,0,38,0,57,12,Челябинская обл ,0.08333333333333333,0.0,0.0,0.21052631578947367,0.03389830508474576
2021-04-23,78,1,28,1,47,0,47,1,78,19,Челябинская обл ,0.03571428571428571,0.02127659574468085,0.0,0.24358974358974358,0.01282051282051282
2021-04-24,84,0,31,1,52,1,52,0,84,23,Челябинская обл ,0.03225806451612903,0.0,0.019230769230769232,0.27380952380952384,0.0
2021-04-25,88,0,32,0,63,3,63,1,88,28,Челябинская обл ,0.0,0.015873015873015872,0.047619047619047616,0.3181818181818182,0.0
2021-04-26,185,1,52,1,117,1,117,1,184,54,Челябинская обл ,0.019230769230769232,0.008547008547008548,0.008547008547008548,0.29347826086956524,0.005405405405405406
2021-04-27,101,0,30,1,62,1,62,0,101,30,Челябинская обл ,0.03333333333333333,0.0,0.016129032258064516,0.297029702970297,0.0
2021-04-28,82,0,28,0,48,2,48,1,83,28,Челябинская обл ,0.0,0.020833333333333332,0.041666666666666664,0.3373493975903614,0.0
2021-04-29,111,0,41,1,65,3,65,0,110,31,Челябинская обл ,0.024390243902439025,0.0,0.046153846153846156,0.2818181818181818,0.0
2021-04-30,81,1,23,0,45,3,45,0,81,19,Челябинская обл ,0.0,0.0,0.06666666666666667,0.2345679012345679,0.012345679012345678
2021-05-01,75,0,30,3,47,3,47,0,73,15,Челябинская обл ,0.1,0.0,0.06382978723404255,0.2054794520547945,0.0
2021-05-02,149,4,56,3,93,5,93,2,149,37,Челябинская обл ,0.05357142857142857,0.021505376344086023,0.053763440860215055,0.2483221476510067,0.026845637583892617
2021-05-03,186,3,56,3,126,3,126,1,185,76,Челябинская обл ,0.05357142857142857,0.007936507936507936,0.023809523809523808,0.41081081081081083,0.016129032258064516
2021-05-04,397,3,124,5,251,6,251,2,396,123,Челябинская обл ,0.04032258064516129,0.00796812749003984,0.02390438247011952,0.3106060606060606,0.007556675062972292
2021-05-05,385,3,126,2,235,2,235,1,385,103,Челябинская обл ,0.015873015873015872,0.00425531914893617,0.00851063829787234,0.2675324675324675,0.007792207792207792
2021-05-06,344,2,118,9,218,5,218,1,345,105,Челябинская обл ,0.07627118644067797,0.0045871559633027525,0.022935779816513763,0.30434782608695654,0.005813953488372093
2021-05-07,252,4,87,2,167,8,167,2,252,90,Челябинская обл ,0.022988505747126436,0.011976047904191617,0.04790419161676647,0.35714285714285715,0.015873015873015872
2021-05-08,300,3,96,2,184,8,184,2,295,89,Челябинская обл ,0.020833333333333332,0.010869565217391304,0.043478260869565216,0.3016949152542373,0.01
2021-05-09,275,2,90,4,190,5,188,3,275,81,Челябинская обл ,0.044444444444444446,0.015957446808510637,0.02631578947368421,0.29454545454545455,0.007272727272727273
2021-05-10,424,2,120,4,255,10,255,4,424,130,Челябинская обл ,0.03333333333333333,0.01568627450980392,0.0392156862745098,0.30660377358490565,0.0047169811320754715
2021-05-11,400,3,111,3,238,5,238,5,401,134,Челябинская обл ,0.02702702702702703,0.02100840336134454,0.02100840336134454,0.3341645885286783,0.0075
2021-05-12,287,3,102,2,176,5,176,3,283,88,Челябинская обл ,0.0196078431372549,0.017045454545454544,0.028409090909090908,0.31095406360424027,0.010452961672473868
2021-05-13,284,2,80,9,160,8,160,8,283,96,Челябинская обл ,0.1125,0.05,0.05,0.3392226148409894,0.007042253521126761
2021-05-14,213,1,69,5,128,6,128,1,212,66,Челябинская обл ,0.07246376811594203,0.0078125,0.046875,0.3113207547169811,0.004694835680751174
2021-05-15,191,3,63,1,114,3,115,1,189,61,Челябинская обл ,0.015873015873015872,0.008695652173913044,0.02631578947368421,0.32275132275132273,0.015706806282722512
2021-05-16,253,1,84,5,177,3,177,3,254,76,Челябинская обл ,0.05952380952380952,0.01694915254237288,0.01694915254237288,0.2992125984251969,0.003952569169960474
2021-05-17,332,4,101,2,216,12,216,5,332,123,Челябинская обл ,0.019801980198019802,0.023148148148148147,0.05555555555555555,0.3704819277108434,0.012048192771084338
2021-05-18,203,0,75,1,120,1,121,0,201,68,Челябинская обл ,0.013333333333333334,0.0,0.008333333333333333,0.3383084577114428,0.0
2021-05-19,156,1,58,5,106,4,106,2,154,61,Челябинская обл ,0.08620689655172414,0.018867924528301886,0.03773584905660377,0.3961038961038961,0.00641025641025641
2021-05-20,206,1,56,4,134,2,134,0,204,96,Челябинская обл ,0.07142857142857142,0.0,0.014925373134328358,0.47058823529411764,0.0048543689320388345
2021-05-21,221,1,63,4,139,4,139,0,220,84,Челябинская обл ,0.06349206349206349,0.0,0.02877697841726619,0.38181818181818183,0.004524886877828055
2021-05-22,193,3,63,3,147,10,147,10,194,70,Челябинская обл ,0.047619047619047616,0.06802721088435375,0.06802721088435375,0.36082474226804123,0.015544041450777202
2021-05-23,241,1,81,8,168,2,168,1,239,97,Челябинская обл ,0.09876543209876543,0.005952380952380952,0.011904761904761904,0.40585774058577406,0.004149377593360996
2021-05-24,375,3,124,2,258,9,258,3,376,157,Челябинская обл ,0.016129032258064516,0.011627906976744186,0.03488372093023256,0.4175531914893617,0.008
2021-05-25,197,5,60,9,131,5,131,1,195,69,Челябинская обл ,0.15,0.007633587786259542,0.03816793893129771,0.35384615384615387,0.025380710659898477
2021-05-26,153,2,52,3,111,3,111,2,151,65,Челябинская обл ,0.057692307692307696,0.018018018018018018,0.02702702702702703,0.4304635761589404,0.013071895424836602
2021-05-27,157,2,38,7,84,5,84,2,158,70,Челябинская обл ,0.18421052631578946,0.023809523809523808,0.05952380952380952,0.4430379746835443,0.012738853503184714
2021-05-28,134,1,39,4,91,6,91,2,135,59,Челябинская обл ,0.10256410256410256,0.02197802197802198,0.06593406593406594,0.43703703703703706,0.007462686567164179
2021-05-29,135,0,39,2,85,0,85,2,135,61,Челябинская обл ,0.05128205128205128,0.023529411764705882,0.0,0.45185185185185184,0.0
2021-05-30,156,3,51,1,109,4,109,0,155,63,Челябинская обл ,0.0196078431372549,0.0,0.03669724770642202,0.4064516129032258,0.019230769230769232
2021-05-31,231,3,79,4,151,5,151,1,231,102,Челябинская обл ,0.05063291139240506,0.006622516556291391,0.033112582781456956,0.44155844155844154,0.012987012987012988
2021-06-01,158,0,61,8,117,2,117,1,156,55,Челябинская обл ,0.13114754098360656,0.008547008547008548,0.017094017094017096,0.3525641025641026,0.0
2021-06-02,221,2,75,2,160,5,160,3,222,98,Челябинская обл ,0.02666666666666667,0.01875,0.03125,0.44144144144144143,0.00904977375565611
2021-06-03,161,1,56,4,103,7,103,2,159,69,Челябинская обл ,0.07142857142857142,0.019417475728155338,0.06796116504854369,0.4339622641509434,0.006211180124223602
2021-06-04,143,3,51,6,96,4,96,1,142,52,Челябинская обл ,0.11764705882352941,0.010416666666666666,0.041666666666666664,0.36619718309859156,0.02097902097902098
2021-06-05,193,4,74,4,146,6,146,1,191,70,Челябинская обл ,0.05405405405405406,0.00684931506849315,0.0410958904109589,0.36649214659685864,0.02072538860103627
2021-06-06,211,3,69,3,144,11,144,0,210,96,Челябинская обл ,0.043478260869565216,0.0,0.0763888888888889,0.45714285714285713,0.014218009478672985
2021-06-07,391,1,138,7,265,11,265,5,388,158,Челябинская обл ,0.050724637681159424,0.018867924528301886,0.04150943396226415,0.4072164948453608,0.0025575447570332483
2021-06-08,260,4,74,5,151,10,151,4,260,104,Челябинская обл ,0.06756756756756757,0.026490066225165563,0.06622516556291391,0.4,0.015384615384615385
2021-06-09,63,0,22,1,42,1,42,2,64,28,Челябинская обл ,0.045454545454545456,0.047619047619047616,0.023809523809523808,0.4375,0.0
2019-02-13,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-02-14,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-02-15,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-02-16,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-02-17,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-02-18,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-02-19,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-02-20,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-02-21,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-02-22,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-02-23,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-02-24,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-02-25,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-02-26,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-02-27,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-02-28,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-01,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-02,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-03,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-04,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-05,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-06,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-07,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-08,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-09,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-10,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-11,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-12,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-13,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-14,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-15,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-16,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-17,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-18,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-19,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-20,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-21,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-22,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-23,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-24,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-25,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-26,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-27,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-28,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-29,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-30,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-03-31,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-01,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-02,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-03,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-04,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-05,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-06,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-07,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-08,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-09,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-10,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-11,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-12,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-13,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-14,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-15,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-16,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-17,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-18,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-19,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-20,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-21,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-22,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-23,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-24,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-25,1,0,0,0,0,0,0,0,1,0,Москва,,,,0.0,0.0
2019-04-26,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-27,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-28,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-04-29,1,0,1,0,1,0,1,0,1,1,Москва,0.0,0.0,0.0,1.0,0.0
2019-04-30,1,0,0,0,1,0,1,0,1,1,Москва,,0.0,0.0,1.0,0.0
2019-05-01,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-05-02,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-05-03,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-05-04,1,0,0,0,0,0,0,0,1,0,Москва,,,,0.0,0.0
2019-05-05,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-05-06,5,0,3,0,5,0,5,0,4,1,Москва,0.0,0.0,0.0,0.25,0.0
2019-05-07,1,0,1,0,1,0,1,0,1,0,Москва,0.0,0.0,0.0,0.0,0.0
2019-05-08,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-05-09,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-05-10,2,0,1,0,1,0,1,0,2,1,Москва,0.0,0.0,0.0,0.5,0.0
2019-05-11,3,0,2,0,2,0,2,0,3,1,Москва,0.0,0.0,0.0,0.3333333333333333,0.0
2019-05-12,2,0,1,0,2,0,2,0,2,1,Москва,0.0,0.0,0.0,0.5,0.0
2019-05-13,3,0,2,0,3,0,3,0,3,1,Москва,0.0,0.0,0.0,0.3333333333333333,0.0
2019-05-14,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-05-15,1,0,0,0,1,0,1,0,1,0,Москва,,0.0,0.0,0.0,0.0
2019-05-16,1,0,0,0,1,0,1,0,1,0,Москва,,0.0,0.0,0.0,0.0
2019-05-17,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-05-18,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-05-19,0,0,0,0,0,0,0,0,0,0,Москва,,,,,
2019-05-20,8,0,1,0,2,0,2,0,8,0,Москва,0.0,0.0,0.0,0.0,0.0
2019-05-21,6,0,0,0,1,0,1,0,6,1,Москва,,0.0,0.0,0.16666666666666666,0.0
2019-05-22,9,0,0,0,1,0,1,0,9,2,Москва,,0.0,0.0,0.2222222222222222,0.0
2019-05-23,5,0,1,0,1,0,1,0,5,1,Москва,0.0,0.0,0.0,0.2,0.0
2019-05-24,4,0,0,0,1,0,1,0,4,1,Москва,,0.0,0.0,0.25,0.0
2019-05-25,2,0,1,0,1,0,1,0,2,0,Москва,0.0,0.0,0.0,0.0,0.0
2019-05-26,4,0,0,0,0,0,0,0,4,1,Москва,,,,0.25,0.0
2019-05-27,18,0,3,0,5,0,5,0,16,1,Москва,0.0,0.0,0.0,0.0625,0.0
2019-05-28,23,0,0,0,1,0,1,0,23,4,Москва,,0.0,0.0,0.17391304347826086,0.0
2019-05-29,13,0,0,0,0,0,0,0,13,2,Москва,,,,0.15384615384615385,0.0
2019-05-30,6,0,1,0,3,0,3,0,6,2,Москва,0.0,0.0,0.0,0.3333333333333333,0.0
2019-05-31,7,0,2,0,3,0,3,0,7,2,Москва,0.0,0.0,0.0,0.2857142857142857,0.0
2019-06-01,9,0,2,1,2,0,2,0,9,0,Москва,0.5,0.0,0.0,0.0,0.0
2019-06-02,5,0,1,0,1,0,1,0,5,2,Москва,0.0,0.0,0.0,0.4,0.0
2019-06-03,21,0,1,0,3,0,3,0,21,4,Москва,0.0,0.0,0.0,0.19047619047619047,0.0
2019-06-04,14,1,0,0,2,0,2,0,14,4,Москва,,0.0,0.0,0.2857142857142857,0.07142857142857142
2019-06-05,5,0,0,0,0,0,0,0,5,0,Москва,,,,0.0,0.0
2019-06-06,12,0,1,0,1,0,1,0,12,5,Москва,0.0,0.0,0.0,0.4166666666666667,0.0
2019-06-07,6,0,0,0,1,0,1,0,6,0,Москва,,0.0,0.0,0.0,0.0
2019-06-08,3,0,0,0,0,0,0,0,3,1,Москва,,,,0.3333333333333333,0.0
2019-06-09,4,0,0,0,1,0,1,0,4,1,Москва,,0.0,0.0,0.25,0.0
2019-06-10,24,0,0,0,1,0,1,0,24,3,Москва,,0.0,0.0,0.125,0.0
2019-06-11,20,0,2,0,3,0,3,0,20,4,Москва,0.0,0.0,0.0,0.2,0.0
2019-06-12,13,0,1,0,1,0,1,0,13,2,Москва,0.0,0.0,0.0,0.15384615384615385,0.0
2019-06-13,13,0,1,0,1,0,1,0,13,6,Москва,0.0,0.0,0.0,0.46153846153846156,0.0
2019-06-14,8,0,0,0,0,0,0,0,8,1,Москва,,,,0.125,0.0
2019-06-15,5,0,0,0,0,0,0,0,5,1,Москва,,,,0.2,0.0
2019-06-16,6,0,1,0,2,0,2,0,6,1,Москва,0.0,0.0,0.0,0.16666666666666666,0.0
2019-06-17,13,0,0,0,2,1,2,0,13,2,Москва,,0.0,0.5,0.15384615384615385,0.0
2019-06-18,22,0,1,0,1,0,1,0,22,7,Москва,0.0,0.0,0.0,0.3181818181818182,0.0
2019-06-19,10,0,1,1,2,0,2,0,10,0,Москва,1.0,0.0,0.0,0.0,0.0
2019-06-20,5,0,0,0,0,0,0,0,5,1,Москва,,,,0.2,0.0
2019-06-21,8,0,0,0,0,0,0,0,8,0,Москва,,,,0.0,0.0
2019-06-22,4,0,1,0,1,0,1,0,4,1,Москва,0.0,0.0,0.0,0.25,0.0
2019-06-23,5,0,0,0,0,0,0,0,5,0,Москва,,,,0.0,0.0
2019-06-24,9,0,1,0,1,0,1,0,9,1,Москва,0.0,0.0,0.0,0.1111111111111111,0.0
2019-06-25,9,0,0,0,0,0,0,0,9,2,Москва,,,,0.2222222222222222,0.0
2019-06-26,8,0,0,0,0,0,0,0,8,1,Москва,,,,0.125,0.0
2019-06-27,7,0,0,0,0,0,0,0,7,2,Москва,,,,0.2857142857142857,0.0
2019-06-28,2,0,0,0,0,0,0,0,2,0,Москва,,,,0.0,0.0
2019-06-29,2,0,0,0,0,0,0,0,2,0,Москва,,,,0.0,0.0
2019-06-30,4,0,0,0,1,0,1,0,4,0,Москва,,0.0,0.0,0.0,0.0
2019-07-01,7,0,2,0,2,0,2,0,7,4,Москва,0.0,0.0,0.0,0.5714285714285714,0.0
2019-07-02,1,0,0,0,0,0,0,0,1,0,Москва,,,,0.0,0.0
2019-07-03,5,0,0,0,1,0,1,0,5,3,Москва,,0.0,0.0,0.6,0.0
2019-07-04,3,0,1,0,1,0,1,0,3,1,Москва,0.0,0.0,0.0,0.3333333333333333,0.0
2019-07-05,9,0,2,0,2,0,2,0,9,2,Москва,0.0,0.0,0.0,0.2222222222222222,0.0
2019-07-06,4,0,0,0,0,0,0,0,4,0,Москва,,,,0.0,0.0
2019-07-07,4,0,0,0,1,0,1,0,4,3,Москва,,0.0,0.0,0.75,0.0
2019-07-08,12,0,0,0,0,0,0,0,12,4,Москва,,,,0.3333333333333333,0.0
2019-07-09,12,0,0,0,0,0,0,0,12,1,Москва,,,,0.08333333333333333,0.0
2019-07-10,3,0,0,0,0,0,0,0,3,0,Москва,,,,0.0,0.0
2019-07-11,2,0,0,0,0,0,0,0,2,1,Москва,,,,0.5,0.0
2019-07-12,8,0,0,0,0,0,0,0,8,1,Москва,,,,0.125,0.0
2019-07-13,1,0,0,0,0,0,0,0,1,0,Москва,,,,0.0,0.0
2019-07-14,2,0,0,0,0,0,0,0,2,1,Москва,,,,0.5,0.0
2019-07-15,15,0,0,0,0,0,0,0,15,6,Москва,,,,0.4,0.0
2019-07-16,30,0,0,0,0,0,0,0,30,4,Москва,,,,0.13333333333333333,0.0
2019-07-17,16,0,0,0,0,0,0,0,16,4,Москва,,,,0.25,0.0
2019-07-18,8,0,0,0,0,0,0,0,8,1,Москва,,,,0.125,0.0
2019-07-19,11,0,0,0,1,0,1,0,11,1,Москва,,0.0,0.0,0.09090909090909091,0.0
2019-07-20,14,0,0,0,0,0,0,0,14,3,Москва,,,,0.21428571428571427,0.0
2019-07-21,7,0,0,0,0,0,0,0,7,3,Москва,,,,0.42857142857142855,0.0
2019-07-22,25,0,0,0,0,0,0,0,25,8,Москва,,,,0.32,0.0
2019-07-23,48,0,0,0,0,0,0,0,48,9,Москва,,,,0.1875,0.0
2019-07-24,24,0,1,0,1,0,1,0,24,4,Москва,0.0,0.0,0.0,0.16666666666666666,0.0
2019-07-25,13,0,0,0,0,0,0,0,13,3,Москва,,,,0.23076923076923078,0.0
2019-07-26,8,0,0,0,0,0,0,0,8,1,Москва,,,,0.125,0.0
2019-07-27,20,0,0,0,0,0,0,0,20,3,Москва,,,,0.15,0.0
2019-07-28,18,0,0,0,0,0,0,0,18,7,Москва,,,,0.3888888888888889,0.0
2019-07-29,30,0,0,0,0,0,0,0,30,8,Москва,,,,0.26666666666666666,0.0
2019-07-30,44,0,0,0,1,0,1,0,44,11,Москва,,0.0,0.0,0.25,0.0
2019-07-31,20,0,1,0,1,0,1,0,20,1,Москва,0.0,0.0,0.0,0.05,0.0
2019-08-01,14,0,0,0,2,0,2,0,14,3,Москва,,0.0,0.0,0.21428571428571427,0.0
2019-08-02,8,0,0,0,0,0,0,0,8,1,Москва,,,,0.125,0.0
2019-08-03,11,0,0,0,0,0,0,0,11,1,Москва,,,,0.09090909090909091,0.0
2019-08-04,8,0,0,0,0,0,0,0,8,2,Москва,,,,0.25,0.0
2019-08-05,17,0,0,0,0,0,0,0,17,4,Москва,,,,0.23529411764705882,0.0
2019-08-06,24,0,0,0,1,0,1,0,24,6,Москва,,0.0,0.0,0.25,0.0
2019-08-07,9,0,0,0,0,0,0,0,9,3,Москва,,,,0.3333333333333333,0.0
2019-08-08,10,0,0,0,1,0,1,0,10,3,Москва,,0.0,0.0,0.3,0.0
2019-08-09,11,0,0,0,1,0,1,0,11,1,Москва,,0.0,0.0,0.09090909090909091,0.0
2019-08-10,9,0,0,0,0,0,0,0,9,1,Москва,,,,0.1111111111111111,0.0
2019-08-11,5,0,0,0,0,0,0,0,5,1,Москва,,,,0.2,0.0
2019-08-12,21,0,0,0,0,0,0,0,21,3,Москва,,,,0.14285714285714285,0.0
2019-08-13,23,0,0,0,0,0,0,0,23,6,Москва,,,,0.2608695652173913,0.0
2019-08-14,13,0,0,0,0,0,0,0,13,1,Москва,,,,0.07692307692307693,0.0
2019-08-15,18,0,0,0,0,0,0,0,18,3,Москва,,,,0.16666666666666666,0.0
2019-08-16,24,0,1,0,2,0,2,0,23,2,Москва,0.0,0.0,0.0,0.08695652173913043,0.0
2019-08-17,13,0,0,0,1,0,1,0,13,5,Москва,,0.0,0.0,0.38461538461538464,0.0
2019-08-18,14,0,0,0,1,0,1,0,14,2,Москва,,0.0,0.0,0.14285714285714285,0.0
2019-08-19,33,0,0,0,0,0,0,0,33,10,Москва,,,,0.30303030303030304,0.0
2019-08-20,29,0,0,0,0,0,0,0,29,3,Москва,,,,0.10344827586206896,0.0
2019-08-21,16,0,0,0,1,0,1,0,16,1,Москва,,0.0,0.0,0.0625,0.0
2019-08-22,24,0,0,0,0,0,0,0,24,5,Москва,,,,0.20833333333333334,0.0
2019-08-23,22,0,0,0,0,0,0,0,22,4,Москва,,,,0.18181818181818182,0.0
